"FileName","Well","Treatment","2N peak","4N peak","< 2N","2N","S","4N","> 4N","Total","< 2N (%)","2N (%)","S (%)","4N (%)","> 4N (%)"
"Nuclei_CCD841","C01","DMSO-Noc",5.591836734693878,10.73469387755102,37.0,2206.0,43.0,185.0,18.0,2489.0,1.4865407794294898,88.629971876255524,1.7276014463640015,7.4327038971474479,0.72318200080353556
"Nuclei_CCD841","C02","DMSO-Noc",5.591836734693878,10.36734693877551,27.0,2089.0,52.0,228.0,36.0,2432.0,1.1101973684210527,85.89638157894737,2.138157894736842,9.375,1.4802631578947367
"Nuclei_CCD841","C03","DMSO-Noc",5.591836734693878,10.183673469387756,42.0,2227.0,62.0,199.0,38.0,2568.0,1.6355140186915886,86.721183800623052,2.4143302180685358,7.7492211838006222,1.4797507788161994
"Nuclei_CCD841","C04","Nocodazole 0.16 uM",5.591836734693878,10.36734693877551,28.0,1754.0,65.0,151.0,23.0,2021.0,1.3854527461652646,86.788718456209807,3.2162295893122215,7.4715487382483916,1.1380504700643246
"Nuclei_CCD841","C05","Nocodazole 0.16 uM",5.591836734693878,10.0,28.0,1649.0,54.0,161.0,41.0,1933.0,1.4485256078634248,85.307811691670977,2.7935851008794619,8.3290222452146931,2.1210553543714434
"Nuclei_CCD841","C06","Nocodazole 0.16 uM",5.4081632653061229,10.183673469387756,19.0,1703.0,64.0,150.0,17.0,1953.0,0.97286226318484392,87.199180747567837,3.2770097286226321,7.6804915514592942,0.87045570916538662
"Nuclei_CCD841","C07","Nocodazole 0.5 uM",5.4081632653061229,10.183673469387756,13.0,1629.0,59.0,118.0,24.0,1843.0,0.70537167661421596,88.388497015735211,3.2013022246337495,6.4026044492674989,1.3022246337493217
"Nuclei_CCD841","C08","Nocodazole 0.5 uM",5.4081632653061229,10.551020408163266,25.0,1849.0,47.0,157.0,9.0,2087.0,1.1978917105893627,88.596070915189259,2.2520364159080017,7.5227599425011977,0.43124101581217056
"Nuclei_CCD841","C09","Nocodazole 0.5 uM",5.4081632653061229,9.2653061224489797,29.0,1571.0,73.0,134.0,26.0,1833.0,1.5821058374249863,85.706492089470814,3.9825422804146209,7.3104200763775236,1.4184397163120568
"Nuclei_CCD841","C10","Nocodazole 1.5 uM",5.591836734693878,10.36734693877551,41.0,1898.0,67.0,167.0,23.0,2196.0,1.8670309653916213,86.429872495446276,3.051001821493625,7.604735883424409,1.0473588342440803
"Nuclei_CCD841","C11","Nocodazole 1.5 uM",5.591836734693878,10.36734693877551,31.0,1598.0,75.0,137.0,27.0,1868.0,1.6595289079229123,85.546038543897225,4.014989293361884,7.3340471092077086,1.4453961456102784
"Nuclei_CCD841","C12","Nocodazole 1.5 uM",5.591836734693878,10.36734693877551,39.0,1714.0,66.0,145.0,31.0,1995.0,1.9548872180451129,85.91478696741855,3.3082706766917291,7.2681704260651623,1.5538847117794485
"Nuclei_CCD841","D01","DMSO-Aph",5.4081632653061229,10.73469387755102,43.0,2143.0,47.0,187.0,16.0,2436.0,1.7651888341543513,87.972085385878486,1.9293924466338259,7.6765188834154356,0.65681444991789817
"Nuclei_CCD841","D02","DMSO-Aph",5.591836734693878,10.0,32.0,2140.0,53.0,201.0,37.0,2463.0,1.2992285830288266,86.885911490052777,2.1518473406414937,8.1607795371498177,1.5022330491270808
"Nuclei_CCD841","D03","DMSO-Aph",5.4081632653061229,10.551020408163266,49.0,2288.0,62.0,237.0,42.0,2678.0,1.8297236743838687,85.436893203883486,2.315160567587752,8.8498879761015683,1.568334578043316
"Nuclei_CCD841","D04","Aphidicolin 0.16 uM",5.4081632653061229,10.0,44.0,2061.0,70.0,218.0,39.0,2432.0,1.8092105263157896,84.745065789473685,2.8782894736842106,8.9638157894736832,1.6036184210526316
"Nuclei_CCD841","D05","Aphidicolin 0.16 uM",5.4081632653061229,10.183673469387756,55.0,2098.0,78.0,231.0,40.0,2502.0,2.1982414068745006,83.852917665867309,3.1175059952038371,9.2326139088729011,1.5987210231814548
"Nuclei_CCD841","D06","Aphidicolin 0.16 uM",5.4081632653061229,9.8163265306122458,40.0,2166.0,57.0,210.0,39.0,2512.0,1.5923566878980893,86.226114649681534,2.2691082802547768,8.3598726114649669,1.552547770700637
"Nuclei_CCD841","D07","Aphidicolin 0.5 uM",5.4081632653061229,10.183673469387756,33.0,2059.0,97.0,224.0,24.0,2437.0,1.3541239228559705,84.489125974558888,3.9803036520311856,9.1916290521132531,0.98481739844070582
"Nuclei_CCD841","D08","Aphidicolin 0.5 uM",5.4081632653061229,10.183673469387756,36.0,2126.0,95.0,206.0,38.0,2501.0,1.4394242303078768,85.005997600959617,3.7984806077568973,8.2367053178728522,1.5193922431027589
"Nuclei_CCD841","D09","Aphidicolin 0.5 uM",5.2244897959183678,9.4489795918367356,50.0,2007.0,162.0,220.0,52.0,2491.0,2.0072260136491367,80.570052187876357,6.5034122842232032,8.8317944600562033,2.0875150541951024
"Nuclei_CCD841","D10","Aphidicolin 1.5 uM",5.4081632653061229,9.8163265306122458,33.0,2127.0,103.0,210.0,35.0,2508.0,1.3157894736842104,84.808612440191382,4.1068580542264757,8.3732057416267942,1.3955342902711323
"Nuclei_CCD841","D11","Aphidicolin 1.5 uM",5.4081632653061229,9.8163265306122458,52.0,2056.0,65.0,166.0,30.0,2369.0,2.1950189953566905,86.787674124102992,2.7437737441958632,7.0071760236386655,1.2663571127057829
"Nuclei_CCD841","D12","Aphidicolin 1.5 uM",5.2244897959183678,10.0,32.0,1880.0,133.0,218.0,38.0,2301.0,1.3906996957844415,81.703607127335943,5.7800956106040848,9.4741416775315077,1.6514558887440245
"Nuclei_CCD841","E01","NaCl-CisPt",5.591836734693878,10.73469387755102,32.0,1824.0,65.0,145.0,14.0,2080.0,1.5384615384615385,87.692307692307693,3.125,6.9711538461538467,0.67307692307692313
"Nuclei_CCD841","E02","NaCl-CisPt",5.4081632653061229,9.8163265306122458,46.0,2116.0,84.0,225.0,33.0,2504.0,1.8370607028753994,84.50479233226838,3.3546325878594248,8.9856230031948883,1.3178913738019169
"Nuclei_CCD841","E03","NaCl-CisPt",5.4081632653061229,10.0,26.0,2020.0,117.0,242.0,31.0,2436.0,1.0673234811165846,82.922824302134643,4.8029556650246299,9.9343185550082111,1.2725779967159279
"Nuclei_CCD841","E04","Cisplatin 1.6 uM",5.4081632653061229,9.8163265306122458,32.0,1985.0,152.0,251.0,51.0,2471.0,1.2950222581950628,80.331849453662485,6.1513557264265479,10.157830837717523,2.0639417239983811
"Nuclei_CCD841","E05","Cisplatin 1.6 uM",5.4081632653061229,9.0816326530612255,19.0,786.0,139.0,172.0,20.0,1136.0,1.6725352112676055,69.190140845070431,12.235915492957746,15.140845070422534,1.7605633802816902
"Nuclei_CCD841","E06","Cisplatin 1.6 uM",5.4081632653061229,8.1632653061224492,95.0,1075.0,257.0,175.0,190.0,1792.0,5.3013392857142856,59.988839285714292,14.341517857142858,9.765625,10.602678571428571
"Nuclei_CCD841","E07","Cisplatin 5 uM",5.4081632653061229,10.0,17.0,898.0,175.0,154.0,40.0,1284.0,1.32398753894081,69.937694704049846,13.629283489096572,11.993769470404985,3.1152647975077881
"Nuclei_CCD841","E08","Cisplatin 5 uM",5.4081632653061229,10.0,9.0,1375.0,184.0,207.0,21.0,1796.0,0.50111358574610243,76.559020044543431,10.244988864142538,11.525612472160358,1.1692650334075725
"Nuclei_CCD841","E09","Cisplatin 5 uM",5.4081632653061229,10.0,11.0,1024.0,165.0,147.0,28.0,1375.0,0.80000000000000004,74.472727272727269,12.0,10.690909090909091,2.0363636363636366
"Nuclei_CCD841","E10","Cisplatin 15 uM",5.4081632653061229,9.4489795918367356,14.0,1230.0,151.0,201.0,42.0,1638.0,0.85470085470085477,75.091575091575095,9.2185592185592196,12.27106227106227,2.5641025641025639
"Nuclei_CCD841","E11","Cisplatin 15 uM",5.591836734693878,10.183673469387756,36.0,2053.0,138.0,273.0,39.0,2539.0,1.4178810555336747,80.858605750295382,5.4352107128790861,10.752264671130368,1.5360378101614809
"Nuclei_CCD841","E12","Cisplatin 15 uM",5.591836734693878,10.36734693877551,10.0,1893.0,98.0,208.0,26.0,2235.0,0.44742729306487694,84.697986577181211,4.3847874720357938,9.3064876957494409,1.1633109619686801
"Nuclei_CCD841","F01","Untreated",5.4081632653061229,10.0,64.0,1874.0,42.0,145.0,24.0,2149.0,2.9781293624941836,87.203350395532809,1.9543973941368076,6.747324336900884,1.1167985109353189
"Nuclei_CCD841","F02","Untreated",5.4081632653061229,10.36734693877551,54.0,2008.0,64.0,203.0,30.0,2359.0,2.2891055532005087,85.120813904196694,2.7130139889783806,8.6053412462908021,1.2717253073336159
"Nuclei_CCD841","F03","Untreated",5.4081632653061229,10.183673469387756,41.0,2211.0,68.0,189.0,17.0,2526.0,1.6231195566112431,87.529691211401428,2.6920031670625493,7.4821852731591445,0.67300079176563732
"Nuclei_CCD841","F04","Untreated",5.4081632653061229,10.36734693877551,40.0,2191.0,59.0,199.0,25.0,2514.0,1.5910898965791569,87.15194908512332,2.3468575974542563,7.9156722354813054,0.99443118536197295
"Nuclei_CCD841","F05","Untreated",5.4081632653061229,10.36734693877551,41.0,1874.0,168.0,186.0,58.0,2327.0,1.7619252256123763,80.53287494628276,7.2195960464116888,7.9931241942415134,2.4924795874516548
"Nuclei_CCD841","F06","Untreated",5.4081632653061229,10.36734693877551,45.0,2173.0,58.0,190.0,21.0,2487.0,1.8094089264173705,87.374346602332125,2.3321270607157221,7.639726578206675,0.84439083232810619
"Nuclei_CCD841","F07","Untreated",5.4081632653061229,10.0,30.0,1989.0,59.0,190.0,19.0,2287.0,1.3117621337997376,86.969829470922605,2.5797988631394841,8.3078268473983385,0.83078268473983385
"Nuclei_CCD841","F08","Untreated",5.4081632653061229,10.183673469387756,22.0,2051.0,44.0,190.0,29.0,2336.0,0.94178082191780821,87.799657534246577,1.8835616438356164,8.1335616438356162,1.2414383561643836
"Nuclei_CCD841","F09","Untreated",5.4081632653061229,10.0,25.0,1934.0,80.0,179.0,35.0,2253.0,1.1096316023080339,85.841100754549487,3.5508211273857082,7.9449622725255216,1.5534842432312472
"Nuclei_CCD841","F10","Untreated",5.2244897959183678,10.0,40.0,2237.0,50.0,195.0,33.0,2555.0,1.5655577299412915,87.55381604696673,1.9569471624266144,7.6320939334637963,1.2915851272015655
"Nuclei_CCD841","F11","Untreated",5.2244897959183678,10.0,42.0,2102.0,53.0,163.0,26.0,2386.0,1.760268231349539,88.09723386420788,2.2212908633696564,6.8315171835708304,1.0896898575020955
"Nuclei_CCD841","F12","Untreated",5.2244897959183678,10.183673469387756,32.0,2149.0,61.0,173.0,17.0,2432.0,1.3157894736842104,88.36348684210526,2.5082236842105265,7.1134868421052628,0.69901315789473684
